post_content,post_url,post_timestamp
"𝐋𝐚𝐭𝐞 𝐏𝐨𝐬𝐭 - 𝐁𝐮𝐭 𝐚 𝐆𝐫𝐞𝐚𝐭 𝐒𝐭𝐚𝐫𝐭 𝐭𝐨 𝐒𝐚𝐭𝐮𝐫𝐝𝐚𝐲 𝐰𝐢𝐭𝐡 Hari Prasad Renganathan!

From my job search phase till now I have been followed many influencers on LinkedIn, who has struggled, hustled and made their space in US corporate markets and following them I also did the same but I was lucky to have their guidance and contents they shared so that I do not make any mistakes. For a long time, I wanted to connect with a 𝐃𝐚𝐭𝐚 𝐒𝐜𝐢𝐞𝐧𝐜𝐞 𝐩𝐫𝐨𝐟𝐞𝐬𝐬𝐢𝐨𝐧𝐚𝐥, and this time, I finally got the opportunity and had a great conversation with Hari Prasad Renganathan on Saturday, where he took the time to help me understand the data science industry and how to prepare for corporate roles.

His experience and knowledge about 𝐩𝐫𝐞𝐩𝐚𝐫𝐚𝐭𝐢𝐨𝐧 𝐟𝐨𝐫 𝐝𝐚𝐭𝐚 𝐬𝐜𝐢𝐞𝐧𝐜𝐞 𝐫𝐨𝐥𝐞𝐬, 𝐝𝐞𝐯𝐞𝐥𝐨𝐩𝐢𝐧𝐠 𝐭𝐡𝐞 𝐫𝐢𝐠𝐡𝐭 𝐬𝐤𝐢𝐥𝐥𝐬, 𝐦𝐚𝐤𝐢𝐧𝐠 𝐭𝐡𝐞 𝐦𝐨𝐬𝐭 𝐨𝐟 𝐞𝐯𝐞𝐫𝐲 𝐨𝐩𝐩𝐨𝐫𝐭𝐮𝐧𝐢𝐭𝐲, 𝐚𝐧𝐝 𝐮𝐬𝐢𝐧𝐠 𝐀𝐈 𝐢𝐧 𝐩𝐫𝐨𝐣𝐞𝐜𝐭𝐬 helped answer many of my questions. We also discussed the challenges students face during job searches. I’ll be putting together a document to share key strategies to keep in mind while job hunting. Stay tuned!

He also helped me understand how I can use new technologies in my current job and how to think in a different way to do better at my company. This will help me learn more and gain better experience than others.

𝑰'𝒅 𝒍𝒊𝒌𝒆 𝒕𝒐 𝑻𝑯𝑨𝑵𝑲 𝒀𝑶𝑼, Hari Prasad Renganathan 𝒇𝒐𝒓 𝒈𝒊𝒗𝒊𝒏𝒈 𝒎𝒆 𝒚𝒐𝒖𝒓 𝒕𝒊𝒎𝒆 𝒐𝒏 𝑺𝒂𝒕𝒖𝒓𝒅𝒂𝒚 𝑴𝒐𝒓𝒏𝒊𝒏𝒈 𝒂𝒏𝒅 𝒔𝒉𝒂𝒓𝒊𝒏𝒈 𝒚𝒐𝒖𝒓 𝒕𝒉𝒐𝒖𝒈𝒉𝒕𝒔 𝒂𝒏𝒅 𝒆𝒙𝒑𝒆𝒓𝒊𝒆𝒏𝒄𝒆𝒔.

Thank you, again for your time! Hari Prasad Renganathan
.
.
.
.
.
.
.
.
.
.
.
.

hashtag
#socialmedia 
hashtag
#linkedincommunity 
hashtag
#networks 
hashtag
#linkedIn 
hashtag
#facebook 
hashtag
#instagram 
hashtag
#unchanged_boii 
hashtag
#yashramakantmishra 
hashtag
#YRM 
hashtag
#liveitjamsan 
hashtag
#analyst 
hashtag
#datascientist 
hashtag
#businessintelligence 
hashtag
#projects 
hashtag
#experiences 
hashtag
#sharing 
hashtag
#corporates 
hashtag
#jobs 
hashtag
#hiring 
hashtag
#jobstrategies 
hashtag
#strategist 
hashtag
#python 
hashtag
#sql 
hashtag
#datavisualization 
hashtag
#postings 
hashtag
#postingoftheday 
hashtag
#connectwithus 
hashtag
#students 
hashtag
#OPT 
hashtag
#CPT 
hashtag
#interns 
hashtag
#postoftheweek 
hashtag
#learnings 
hashtag
#saturday 
hashtag
#weekend 
hashtag
#influencer","https://www.linkedin.com/feed/update/urn:li:activity:7297297480809873409","2mo"
"Ever wondered how LLMs work?

It’s often called a black box… but not anymore!

I came across this site that helps you visualize how LLMs work: https://bbycroft.net/llm

If a picture is worth a thousand words, imagine having an image, video animation, text, and a detailed description—all in one place.

🔁 Reshare this with someone who would love to see it!

Follow me Hari Prasad for more exciting updates about AI!","https://www.linkedin.com/feed/update/urn:li:activity:7297257480420511744","2mo"
"To get a job, we need experience. But to get experience, we need a job.


It's like the ultimate chicken and egg situation but with resumes, haha.

A never-ending loop for entry candidates. I remember seeing a job opening asking for 10 years of experience for a Gen AI role and 5 years of experience for a junior Data Analyst. 

If you're planning to come out of this loop, you gotta be different and stand out from the crowd!

As an international student, I know landing your first tech job is tough without relevant experience.

𝐒𝐨 𝐡𝐞𝐫𝐞'𝐬 𝐚 𝐬𝐨𝐥𝐮𝐭𝐢𝐨𝐧: Instead of building projects, try to build products. 

𝐇𝐞𝐫𝐞'𝐬 𝐭𝐡𝐞 𝐩𝐥𝐚𝐧:

- You'll work in small groups (no more solo Titanic projects!)
- Build real products people can actually use

If you're ready to break out of the experience loop and build something that matters, 𝐬𝐢𝐠𝐧 𝐮𝐩 𝐡𝐞𝐫𝐞: https://lnkd.in/dTDzymZE","https://www.linkedin.com/feed/update/urn:li:activity:7297045932309643264","2mo"
"IYKYK :)

Excel is a Date-mist, lol","https://www.linkedin.com/feed/update/urn:li:activity:7296940087529926656","2mo"
"𝐁𝐮𝐢𝐥𝐝 𝐏𝐫𝐨𝐝𝐮𝐜𝐭𝐬, 𝐍𝐨𝐭 𝐉𝐮𝐬𝐭 𝐏𝐫𝐨𝐣𝐞𝐜𝐭𝐬!

Spring enrollment closes tomorrow—don’t miss out!

Ever thought about creating your own product, launching it, and seeing real users engage with it? That’s exactly what we’ll help you do.

This time, we’re excited to have Mark Eltsefon, Staff Data Scientist at Meta and a top Data Science Career Coach on LinkedIn, guiding you through the journey. With his mentorship, you won’t just learn—you’ll build alongside industry experts.

Grab your spot before it’s too late! 👉 https://myrealproduct.com","https://www.linkedin.com/feed/update/urn:li:activity:7296911018629214208","2mo"
"Life's Irony…..The Grass Is Always Greener On The Other Side! 🌱

People in India: My friend in US is living his life!
International student in US: I wish I could go home...

Student: I wish I graduate and get a job ASAP!
Working professional: I wish I could go back to student life...

Fresh Graduate: Can't wait to climb the corporate ladder!
Senior Manager: Miss those days when I had zero responsibilities...

Startup Founder: Wish I had the stability of a corporate job…
Corporate Employee: If only I had started my own company…

Isn't it fascinating how we're all chasing something while someone else is dreaming about what we already have? 🤔","https://www.linkedin.com/feed/update/urn:li:activity:7296574822602452992","2mo"
"Opportunity for Data Science/ Software Engineer Aspirants!

As an International student, getting your first tech job is difficult.

That's why I've talked a lot about the importance of non-cliché projects before on my YouTube channel and in my previous posts. It's great to see that many of you have started working on them and building your portfolios accordingly.

But still...

A lot of you have texted me saying you're stuck coming up with ideas. So, I came up with a solution to resolve this.

𝐋𝐞𝐭'𝐬 𝐧𝐨𝐭 𝐛𝐮𝐢𝐥𝐝 𝐩𝐫𝐨𝐣𝐞𝐜𝐭𝐬. 𝐈𝐧𝐬𝐭𝐞𝐚𝐝, 𝐥𝐞𝐭'𝐬 𝐛𝐮𝐢𝐥𝐝 𝐩𝐫𝐨𝐝𝐮𝐜𝐭𝐬.

The fun part? Let's do it together. Here's what we're gonna do:

- I’m going to pair you up in groups.
- Stuck with the Titanic project? House price prediction? No way. Let's build real products. Deploy them and launch them so the public can benefit.
- I’m gonna work with you throughout this entire journey.

Ready? Wanna be a part of it?

Comment down your email ID👇, and I'll send you a link to sign up.","https://www.linkedin.com/feed/update/urn:li:activity:7296166421334507522","2mo"
"Dear Employers, 
Please DON'T HIRE International Students!
🇺🇸🇬🇧🇨🇦

- They are not ambitious.
All they did was leave everything behind, move across the world, and start over for a better future.

- They aren’t good communicators.
They just happen to speak 2–3 languages fluently.

- They can’t multi-task.
Except for juggling coursework, exams, job hunting, networking, part-time jobs, and staying connected with family across time zones.

- They aren’t adaptable.
They only adjust to a new country, culture, education system, and work environment—nothing major.

- They lack resilience.
Handling visa stress, job rejections, and endless uncertainty? That’s nothing.


So yes, totally avoid them. Unless, of course, you want someone who’s hardworking, adaptable, and knows how to hustle 🙌

BTW, if you are an international student, looking to build your profile by building a real product, don't miss this opportunity- https://myrealproduct.com/","https://www.linkedin.com/feed/update/urn:li:activity:7295919317420761088","2mo"
"The best and most straightforward way to break the experience paradox!

I don’t know why no one is talking about this.

If you are:

- An international student

- Came to your master’s right after undergrad

- Have no experience

- Getting rejected for not having experience

𝐘𝐨𝐮 𝐤𝐧𝐨𝐰 𝐞𝐱𝐚𝐜𝐭𝐥𝐲 𝐰𝐡𝐚𝐭 𝐩𝐚𝐫𝐚𝐝𝐨𝐱 𝐈’𝐦 𝐭𝐚𝐥𝐤𝐢𝐧𝐠 𝐚𝐛𝐨𝐮𝐭.

The way to gain experience is not by looking outside. You have the basic skills; you might even have an idea.

So why not build your own product by the end of the year? Or why not help an early-stage founder build one?

What’s stopping you?

That’s exactly what I did. And you know what? I had a lot to talk about during my interviews!

If you want to build your first real product, join this workshop and build alongside a team assigned to you. 

Comment down 👇 your email & I’ll send it to your inbox by tomorrow.

🔁Reshare this with your community to help them get their first job!","https://www.linkedin.com/feed/update/urn:li:activity:7295860008049651713","2mo"
"Plot twist: Remember my post about NOT using AI for LinkedIn content?

insert dramatic pause

You know, the one where I boldly claimed:
""Just used AI to write my LinkedIn post... said no successful content creator ever""

Well... 🥁

That post was written by AI.

Oh, the irony! There I was, preaching about authenticity while an AI crafted the perfect sermon about not using AI. It's like wearing a ""I hate fast food"" t-shirt while eating a Big Mac.

The best part? You all loved it. The comments section was filled with ""So true!"" and ""Couldn't agree more!""

So what's the real lesson here?

Maybe it's not about whether you use AI or not. Maybe it's about knowing how to use it right. Like having a ghostwriter who knows your voice so well, they can write your autobiography.

And yes, this post is human-written.
(Or is it? 🤔)

What do you think - does it matter who (or what) writes the content as long as it resonates with the audience?

Let's hear your thoughts below!

Follow me Hari for more plot twists and LinkedIn experiments 😉","https://www.linkedin.com/feed/update/urn:li:activity:7295606354000379904","2mo"
"""Just used AI to write my LinkedIn post!""

...said no successful content creator ever.

Here's why AI-written posts fail:
- They lack your authentic voice
- They miss personal experiences & stories
- They sound robotic (ironically!)
- Everyone else is using them (your feed probably has 10 AI posts right now)

The result? Your audience can smell the AI from miles away.

I learned this the hard way. After experimenting with AI tools, my engagement dropped. Why? Because my followers couldn't connect with the perfect but soulless content.

Real engagement comes from real stories, real failures, and real wins.

Want to stand out on LinkedIn?
Write from your heart, not from an algorithm.

What's your take on AI-written content? Drop your thoughts below 👇","https://www.linkedin.com/feed/update/urn:li:activity:7295554348887986178","2mo"
"What are the ways to break this loop? 🥶

 - Projects?
 - Certifications?
 - Internships?
 - Adding fake experience?
 - Getting a master's degree?
 - Joining consultancies?

Tell me—which ones have you tried or are currently trying? 👇

If you’ve been following me, you know the approach I recommend: Build your own product and show impact. If you want help with that, check this out – https://myrealproduct.com","https://www.linkedin.com/feed/update/urn:li:activity:7295107878145740802","2mo"
"Dear Founders,
What if you could build your first MVP in just 4 weeks?
What if you could turn that AI idea into a real product?
What if you could do it for FREE?

Sounds too good to be true… What's the catch?

There’s no catch! 

I know many students with strong AI skills who are eager for real-world experience. I’ll be guiding them in building real products. I’ve helped 500+ students do this successfully. They gain hands-on experience and exposure, and you get a working prototype. 

Win-win.

If you're a founder with an idea that needs to be turned into an MVP within 4 weeks, comment below or DM me or Email me @ hr2514@columbia.edu

Let’s talk!

👇 Tag that founder you know who can benefit from this.

-------
P.S.: If you’re an international student and want to build a real product, join the Spring workshop here: https://lnkd.in/e6uzKFi7","https://www.linkedin.com/feed/update/urn:li:activity:7295048302272602114","2mo"
"Dear Data Aspirants,

Just dropped a comprehensive Pandas guide that'll take you from zero to hero!

Ever felt overwhelmed looking at those massive datasets? I remember when I first started, I'd spend hours just trying to load a CSV file correctly. Now? I can wrangle data like a pro, and you can too!

Here's what's inside this power-packed guide:

 - The bread and butter: DataFrames and Series
 - Importing data (without the headaches!)
 - Data manipulation tricks I use daily
 - Analysis techniques that'll impress your team
 - Visualization secrets to make your insights pop
 - Time series magic that'll save you hours
 - Advanced features most people don't know about
 - Real-world examples you can use today

The best part? I've broken everything down into bite-sized chunks. 

No fancy jargon, just practical stuff you can use right away.

💡 Pro tip: Start with the basics and work your way up. Rome wasn't built in a day, and neither is data expertise!

🔁Repost this if you find this helpful

✅Follow me Hari Prasad Renganathan for daily updates regarding Data, AI & other fun stuff","https://www.linkedin.com/feed/update/urn:li:activity:7294737749989867520","2mo"
"Breaking AI News: A $50 Model Just Beat OpenAI's o1!

Think you need millions to build cutting-edge AI? Think again! 

Stanford and UW researchers just flipped the script with their new model 's1'.

Here's what's mind-blowing:
- Built with just $50 in cloud credits
- Trained in 26 minutes (yes, minutes!)
- Outperformed OpenAI's o1 by 27% on math problems
- Used only 1,000 carefully selected questions

The secret sauce? 
A brilliant technique called ""budget forcing"" - proving that constraints breed innovation. Instead of throwing money at the problem, they got creative with resources.

This isn't just about building a better model. It's about democratizing AI research. No more ""only big tech can innovate"" narrative. The future of AI might not be in massive data centers, but in clever solutions from resourceful teams.

What's even better? It's open-source! Anyone can build upon this breakthrough.

This reminds me of a quote: ""Innovation is not about resources, but resourcefulness.""","https://www.linkedin.com/feed/update/urn:li:activity:7294402370040451074","2mo"
"As an international student, it's a long journey from ""I wish I had stayed home"" to ""I'm glad I made this decision.""

- Struggling with coursework & assignments
- Facing financial challenges without a part-time job
- Managing cooking & household chores
- Dealing with thousands of rejections

The life of an international student is NOT easy!

But sharing and supporting each other can make the journey smoother. That’s why I’m hosting a FREE live webinar with fellow international students to help you navigate this path.

Meet your panelists:

Venkata Sai – UConn Alum | Lead Data Analyst | 100k+ on LinkedIn
Sohan Sethi – UIC Alum | Business Analyst | Co-founded 2 startups by 20
Hari Prasad (myself) – Columbia Alum | Data Scientist | YouTuber

Our goal with this webinar is to share how we did it and answer all your burning questions.

📅 Mark your calendars: Feb 8 - 10:30 am ET/ 7:30am PT
RSVP here – https://lu.ma/nmlul88y

Looking forward to seeing you live soon!","https://www.linkedin.com/feed/update/urn:li:activity:7292247921024983042","2mo"
"Dear international students, 

It's a long journey from ""I wish I had stayed home"" to ""I'm glad I made this decision.""

- Struggling with coursework & assignments
- Facing financial challenges without a part-time job
- Managing cooking & household chores
- Dealing with thousands of rejections

The life of an international student is NOT easy!

But sharing and supporting each other can make the journey smoother. That’s why I’m hosting a FREE live webinar with fellow international students to help you navigate this path.

Meet your panelists:

Venkata Sai – UConn Alum | Lead Data Analyst | 100k+ on LinkedIn
Sohan Sethi – UIC Alum | Business Analyst | Co-founded 2 startups by 20
Hari Prasad (myself) – Columbia Alum | Data Scientist | YouTuber

Our goal with this webinar is to share how we did it and answer all your burning questions.

📅 Mark your calendars: Feb 8 (tomorrow) - 10:30 am ET/ 7:30am PT
RSVP here – https://lu.ma/nmlul88y

Looking forward to seeing you live soon! Share with your international student friends.","https://www.linkedin.com/feed/update/urn:li:activity:7293662758481391620","2mo"
"Data Quality matters more than Data Size.

Change my mind!","https://www.linkedin.com/feed/update/urn:li:activity:7293256485931761664","2mo"
"Junior Data Scientist: Let’s build a machine-learning model for this.

Mid-level Data Scientist: Let’s fine-tune a transformer with hyperparameter optimization and deploy it on Kubernetes.

Senior Data Scientist: Have we tried using a simple IF-ELSE rule first?","https://www.linkedin.com/feed/update/urn:li:activity:7292565263093252096","2mo"
"Data Science isn't SQL.
Data Science isn't Pandas.
Data Science isn't Power BI.
Data Science isn't Jupyter Notebooks.
Data Science isn't Tableau.

It's problem-solving.

Business first; Tech next","https://www.linkedin.com/feed/update/urn:li:activity:7292215499684237313","2mo"
"The best projects don’t come from Kaggle!

Yes, I understand Kaggle is great. But you won’t find every dataset there.

That’s why I believe the most important skill for a Data Scientist is “WEB SCRAPING”.

It gives you endless opportunities and lets you work on any project you want.

Start by learning BeautifulSoup & Selenium — thank me later! 😉

Question for you: What unique dataset would you create if you could scrape any website?","https://www.linkedin.com/feed/update/urn:li:activity:7291844412551155713","2mo"
"5 Things I Wish I Knew Before Coming to the US:

1. 𝐓𝐨𝐩 𝐬𝐜𝐡𝐨𝐨𝐥𝐬 𝐝𝐨𝐧’𝐭 𝐠𝐮𝐚𝐫𝐚𝐧𝐭𝐞𝐞 𝐣𝐨𝐛𝐬.
 It’s a tough truth I faced even as an Ivy League grad. Your degree might open the door, but it’s your extra effort, persistence, and networking that land you the job.

2. 𝐆𝐫𝐚𝐝𝐞𝐬 𝐦𝐚𝐭𝐭𝐞𝐫 𝐥𝐞𝐬𝐬 𝐭𝐡𝐚𝐧 𝐜𝐨𝐧𝐧𝐞𝐜𝐭𝐢𝐨𝐧𝐬.
 Chasing the perfect GPA feels rewarding, but employers care more about real-world skills, internships, and the relationships you build. Your network will take you farther than your transcript.

3. 𝐇𝐞𝐚𝐥𝐭𝐡𝐜𝐚𝐫𝐞 𝐰𝐢𝐥𝐥 𝐬𝐡𝐨𝐜𝐤 𝐲𝐨𝐮.
 The costs are overwhelming—a single doctor’s visit can set you back hundreds of dollars. In those early days, spending in dollars can feel like a constant drain, but don’t neglect your health. It’s priceless.

4. 𝐂𝐮𝐥𝐭𝐮𝐫𝐚𝐥 𝐝𝐢𝐟𝐟𝐞𝐫𝐞𝐧𝐜𝐞𝐬 𝐰𝐢𝐥𝐥 𝐜𝐡𝐚𝐥𝐥𝐞𝐧𝐠𝐞 𝐚𝐧𝐝 𝐜𝐡𝐚𝐧𝐠𝐞 𝐲𝐨𝐮.
 Adjusting isn’t always as easy as watching Hollywood movies. From accents to social norms, you’ll meet people from all over the world, just like yourself. Embrace the diversity—it’ll shape you in ways you never imagined.

5. 𝐋𝐨𝐧𝐞𝐥𝐢𝐧𝐞𝐬𝐬 𝐰𝐢𝐥𝐥 𝐟𝐢𝐧𝐝 𝐲𝐨𝐮.
 There will be nights when you miss home so much it hurts, or days when nothing seems to go as planned. But remember, staying connected with family and friends will be your lifeline. You’re never truly alone.

So why do we still choose this path? 

Because it’s worth it. Your struggles will transform into growth, your sacrifices into successes. And one day, when you look at your first paycheck or feel the sense of belonging, you’ll know—you made it. One day, you’ll feel like YOU ARE HOME!

What’s one thing you’ve learned as an international student? Let’s share and support each other 👇","https://www.linkedin.com/feed/update/urn:li:activity:7291497303536775168","3mo"
"Opportunity for Data Science & AI Aspirants!
Ever wished you had a personal assistant to handle your daily tasks?

I've got something exciting to share that will transform the way you work!

Join this 4-hour LIVE training session, where you'll build ""Ana""—your very own AI-powered personal assistant.

The best part? No coding experience needed!

What makes Ana special?
- Manages your emails automatically
- Handles your calendar like a pro
- Takes care of Slack communications
- Organizes your Notion workspace
- Streamlines Google Docs workflows

Imagine saving 2+ hours every day—that's 40+ hours a month you can invest in what truly matters!

You'll get hands-on experience creating a tool that genuinely improves your daily work life.

I even convinced the team to make this training free for my connections. Thank me later! 😉

If you're interested, sign up here: https://lnkd.in/eCXB96km

🔁 Reshare this with a friend you'd love to build this project with!","https://www.linkedin.com/feed/update/urn:li:activity:7291107982413606913","3mo"
"𝐋𝐢𝐧𝐤𝐞𝐝𝐈𝐧: A place where recently employed folks give BS advice to unemployed folks.

Yes…. I said it!

Recently, I talked to a friend who said she feels insecure about opening LinkedIn because people are constantly sharing their achievements or some so-called advice.

If you think these so-called influencers know everything, 𝐲𝐨𝐮’𝐫𝐞 𝐰𝐫𝐨𝐧𝐠!
If you think you don’t know anything, 𝐲𝐨𝐮’𝐫𝐞 𝐬𝐭𝐢𝐥𝐥 𝐰𝐫𝐨𝐧𝐠.

We live in a social circle, and other people’s opinions influence our decisions.

In simple terms—before watching a movie, what do you do? You ask a friend who has already watched it for their opinion. That doesn’t mean they know everything. You just want their take on it. And that’s where it should stop. Don’t blindly follow an influencer.

The same goes for you. If you changed something on your resume and got rejected? Share it with others who haven’t made that mistake yet. You’re influencing them too.

I hope this makes sense to someone who really needs to hear it!

Yours lovingly,
A LinkedIn influencer (trying to influence your perspective on this)","https://www.linkedin.com/feed/update/urn:li:activity:7290766897594191873","3mo"
"🚨 Plot twist in the AI world!

There's more drama...

OpenAI has accused DeepSeek of using its models without permission to develop the powerful R1 system. 

Microsoft (OpenAI's biggest investor) is now investigating whether DeepSeek secretly accessed OpenAI's data. They're looking into suspicious accounts that might have been extracting information from OpenAI's systems.

The U.S. government is taking action, with the White House calling it a security threat and the Navy banning DeepSeek’s tech. 

It gets interesting everyday 👀

---
Follow me Hari Prasad for regular AI updates!","https://www.linkedin.com/feed/update/urn:li:activity:7290733578278096898","3mo"
"LinkedIn only allows me to add four options. If you like Gemini, Meta AI, or anything else, drop it below 👇

Comment below if you use any hidden gems.","https://www.linkedin.com/feed/update/urn:li:activity:7290408988477644800","3mo"
"Influencers for the Next 30 Days:


– Complete Deepseek Tutorial

– How to Make Money Using Deepseek

– 100 Prompt Guide to Try with Deepseek

– Will Deepseek Replace Your Job?

– You’re Using Deepseek Wrong; Here’s the Right Way

👀

What else?","https://www.linkedin.com/feed/update/urn:li:activity:7290353234303418369","3mo"
"Ever wondered what happens when David takes on Goliath in the tech world? 

Well, we're witnessing exactly that right now.

A Chinese startup called DeepSeek AI just achieved something remarkable - they've created an AI that matches ChatGPT's capabilities at a fraction of the cost. Their app even knocked ChatGPT off the top spot in Apple's App Store!

But here's where it gets really interesting...

While tech giants spend billions on infrastructure, DeepSeek claims they built their AI for just $6 million. 𝐓𝐡𝐚𝐭'𝐬 𝐥𝐢𝐤𝐞 𝐛𝐮𝐢𝐥𝐝𝐢𝐧𝐠 𝐚 𝐅𝐞𝐫𝐫𝐚𝐫𝐢 𝐟𝐨𝐫 𝐭𝐡𝐞 𝐩𝐫𝐢𝐜𝐞 𝐨𝐟 𝐚 𝐓𝐨𝐲𝐨𝐭𝐚!

The impact? Massive.
- Nvidia's stock plummeted 16.9%
- The Nasdaq dropped 3.1%
- The entire tech sector is questioning its approach

The secret sauce? DeepSeek's innovative architecture uses ""mixture of experts"" - imagine having specialized mini-brains that activate only when needed, saving massive amounts of energy and resources.

Think about it: What if building powerful AI doesn't require billions in investment anymore? 

This is more than just another tech story - it's a reminder that innovation often comes from unexpected places and challenges our assumptions about what's possible.

Could this be the beginning of a new era in AI development?

Follow me Hari Prasad & my newsletter for more AI updates - https://lnkd.in/eaHMQS6R
🔁 Reshare this with your community if they are curious about this incident.","https://www.linkedin.com/feed/update/urn:li:activity:7290005073840013313","3mo"
"There are two kinds of Data Scientists in the world:

1. Those who google the Precision vs. Recall formula every single time.

2. Liars.","https://www.linkedin.com/feed/update/urn:li:activity:7289622417281323008","3mo"
"Guess I’ll just stick to being average then! 

Is it weird that I'm getting these thoughts?! 🥶","https://www.linkedin.com/feed/update/urn:li:activity:7289282220916129792","3mo"
"7 Tips to go VIRAL on LinkedIn:

7️⃣ Take an old picture from 2021 and attach it to the post even though it's irrelevant.

6️⃣ Copy-paste someone else's success story, but change the names. Pro tip: Add ""True Story"" at the end to make it 100% believable!

5️⃣ Always end the post with “Agree?”

4️⃣ Write ""Thoughts?"" at the end of every post, even if you haven't actually shared any thoughts yourself

3️⃣ Always follow the pattern of 3 things, 5 lessons, 7 tips…

2️⃣ Write your entire post
.
Like
.
This
.
Because apparently
.
LinkedIn's algorithm loves unnecessary spacing.

Finally,
Comment “TIP” 👇, and I'll share the No. 1 tip to go viral on Linkedin

Do you agree with my tips?","https://www.linkedin.com/feed/update/urn:li:activity:7288630977558372353","3mo"
"Reject? Reject? Reject? Reject?..... You're not alone!

Every day, I hear from students facing the same challenges:
– Hundreds of applications, zero callbacks
– Interview after interview, but no offers
– A LinkedIn profile that's just not getting noticed

So,
I'm thrilled to announce ""𝐓𝐡𝐞 𝐔𝐥𝐭𝐢𝐦𝐚𝐭𝐞 𝐉𝐨𝐛 𝐒𝐞𝐚𝐫𝐜𝐡 𝐖𝐞𝐛𝐢𝐧𝐚𝐫"" - your complete roadmap to landing that dream Analytics role in 2025! Thanks for inviting me, Sohan.

𝐖𝐡𝐞𝐧: January 25th, 9 PM IST/ 10:30 AM EST

𝐏𝐫𝐢𝐜𝐞: 1 Hour of your time (Yes, you read it right! It's Free)

Meet Your Panelists:
Sohan Sethi - Business Analytics Pro & Startup Founder
Ketan Goel - Analytics Leader & Career Mentor
Ajay Kadiyala - Data Engineering Expert & LinkedIn Top Voice
Hari Prasad Renganathan (myself) - Data Scientist & 2X Founder

𝐑𝐒𝐕𝐏 𝐡𝐞𝐫𝐞: https://lnkd.in/gfDEa-sp

This isn't just another webinar. This is your chance to transform your job search strategy with insights from professionals who've helped thousands succeed in analytics.

𝐁𝐎𝐍𝐔𝐒: Drop your career questions in the comments 👇! We'll address the most impactful ones during the session.

Let's turn your job search frustration into success. See you there!","https://www.linkedin.com/feed/update/urn:li:activity:7288193793747558400","3mo"
"Ever caught yourself in that classic data dilemma? 

As a data professional, I've often found myself staring at my screen, wondering whether to trust the cold, hard numbers or that gut feeling telling me something's off.

Here's the truth: It's not about choosing one over the other. The real magic happens when you blend both.

Think about it:
– Data gives you the facts
– Instinct brings context
– Experience helps you interpret
– Intuition spots the outliers

I learned this the hard way when I ignored a strange pattern in my model because ""the numbers looked right."" Turns out, my instincts were trying to tell me something the data couldn't capture.

The next time you're caught between data and instinct, remember: The best decisions come from letting them work together, not against each other.

Ever experienced this? 👇","https://www.linkedin.com/feed/update/urn:li:activity:7287915041834639360","3mo"
"🚨GIVEAWAY TIME! 
I’m offering free LinkedIn profile reviews to celebrate a major milestone—26,000 followers! 🎉

Your LinkedIn profile is your digital currency in 2025, and yet, less than 5% of profiles are truly optimized.

When I optimized my own profile, everything changed:
✅ Interview calls from Fortune 100 companies 
✅ A powerful network that made referrals easy 
✅ A thriving community of 26,000+ amazing people 

Now, it’s my turn to pay it forward.

If you’d like me to review your LinkedIn profile, all you need to do is:
Comment ""Review"" below 👇 & register for the live session.

I'm doing an exclusive live here - https://lu.ma/ovfd8i4y
I’ll do my best to review as many profiles as I can during this live and help you take your LinkedIn game to the next level. Let’s grow together!

Thank you for being part of this incredible journey 💚","https://www.linkedin.com/feed/update/urn:li:activity:7287482198595665921","3mo"
"17 Python libraries every Data Scientist should know in 2025:

1️⃣ 𝐃𝐚𝐭𝐚 𝐏𝐫𝐨𝐜𝐞𝐬𝐬𝐢𝐧𝐠 & 𝐀𝐧𝐚𝐥𝐲𝐬𝐢𝐬:

NumPy: https://numpy.org
Pandas: https://pandas.pydata.org
Dask: https://www.dask.org
SciPy: https://scipy.org

2️⃣ 𝐌𝐚𝐜𝐡𝐢𝐧𝐞 𝐋𝐞𝐚𝐫𝐧𝐢𝐧𝐠:

Scikit-learn: https://lnkd.in/et38tbeK
XGBoost: https://lnkd.in/eHwm_K-E
LightGBM: https://lnkd.in/ehzH3FCp
CatBoost: https://catboost.ai
PyCaret: https://pycaret.org

3️⃣ 𝐃𝐞𝐞𝐩 𝐋𝐞𝐚𝐫𝐧𝐢𝐧𝐠:

TensorFlow: https://www.tensorflow.org
PyTorch: https://pytorch.org
Keras: https://keras.io
Hugging Face: https://huggingface.co

4️⃣ 𝐕𝐢𝐬𝐮𝐚𝐥𝐢𝐳𝐚𝐭𝐢𝐨𝐧:

Matplotlib: https://matplotlib.org
Seaborn: https://seaborn.pydata.org
Plotly: https://plotly.com
Bokeh: https://bokeh.org

Which ones are you using in your data science projects? 
Drop your favorite! 👇","https://www.linkedin.com/feed/update/urn:li:activity:7287135016948518913","3mo"
"You're not a Data Scientist until you’ve…


– Built a dashboard, only to export it to Excel later
– Spent hours cleaning data only to find out it’s just a formatting issue
– Had a colleague ask if Python is like Excel
– Pretended to understand a complex model but had to Google it later
– Been asked to explain ""what data science is"" for the 100th time at family gatherings
– Watched a model ""train"" for hours, only to realize you forgot to set the correct parameters


What else would you add to this list?","https://www.linkedin.com/feed/update/urn:li:activity:7286758157987577856","3mo"
